"Unfiltered word count","Occurrences","Percentage"
"alsmede",1,0.0005
"columnisten",1,0.0005
"hoofdvraag",1,0.0005
"plannetje",1,0.0005
"hobbelig",1,0.0005
"bolwerken",1,0.0005
"tijdig",1,0.0005
"meeprofiteren",1,0.0005
"corrigeert",1,0.0005
"dictum",1,0.0005
"vermindering",1,0.0005
"opera's",1,0.0005
"rotschrikken",1,0.0005
"plushome",1,0.0005
"jihadist",1,0.0005
"moordenaars",1,0.0005
"onverwachte",1,0.0005
"basispremie",1,0.0005
"erboven",1,0.0005
"payrolldingen",1,0.0005
"terugreis",1,0.0005
"algerije",1,0.0005
"ouderenorganisatie",1,0.0005
"rentes",1,0.0005
"politiemensen",1,0.0005
"maandenlang",1,0.0005
"risicovrije",1,0.0005
"rutger",1,0.0005
"gemoeid",1,0.0005
"stokken",1,0.0005
"luidt",1,0.0005
"vereenvoudigingen",1,0.0005
"overheidsdienst",1,0.0005
"assistance",1,0.0005
"herleeft",1,0.0005
"patiëntenkamer",1,0.0005
"operaties",1,0.0005
"volharden",1,0.0005
"sympathie",1,0.0005
"beleidsterreinen",1,0.0005
"nuchterder",1,0.0005
"sorrybrief",1,0.0005
"opbouwende",1,0.0005
"deelbegrotingen",1,0.0005
"weldenkende",1,0.0005
"preciezer",1,0.0005
"golfstaten",1,0.0005
"blootleggen",1,0.0005
"zeepbel",1,0.0005
"verschuldigde",1,0.0005
"bediscussiëren",1,0.0005
"voorbereiden",1,0.0005
"campaigner",1,0.0005
"schuif",1,0.0005
"randstad",1,0.0005
"geweldige",1,0.0005
"beschikbaarheid",1,0.0005
"cesuur",1,0.0005
"omrekenen",1,0.0005
"strandwandeling",1,0.0005
"begeven",1,0.0005
"omkijkt",1,0.0005
"essentiële",1,0.0005
"schuldig",1,0.0005
"aartsvijand",1,0.0005
"rondreis",1,0.0005
"grace",1,0.0005
"bochten",1,0.0005
"teruglezen",1,0.0005
"beveiligingsmaatregelen",1,0.0005
"globalisering",1,0.0005
"benodigd",1,0.0005
"vechthuwelijk",1,0.0005
"uitgekeken",1,0.0005
"onvergankelijkheid",1,0.0005
"graaf",1,0.0005
"verwezen",1,0.0005
"eiste",1,0.0005
"zorgtaken",1,0.0005
"bochtje",1,0.0005
"daags",1,0.0005
"klassejustitie",1,0.0005
"campagnetruc",1,0.0005
"auteur",1,0.0005
"juichverhaal",1,0.0005
"spatte",1,0.0005
"bevredigend",1,0.0005
"urgendazaak",1,0.0005
"dwaal",1,0.0005
"posities",1,0.0005
"plofklassen",1,0.0005
"vijven",1,0.0005
"stilstaat",1,0.0005
"teruggesluisd",1,0.0005
"weggewuifd",1,0.0005
"aanvaarden",1,0.0005
"geloofsbeleving",1,0.0005
"omgebouwd",1,0.0005
"zeuren",1,0.0005
"stekkerdoos",1,0.0005
"responsibility",1,0.0005
"stroop",1,0.0005
"uitlokt",1,0.0005
"bezuinigingspolitiek",1,0.0005
"verwijzing",1,0.0005
"grensbeheer",1,0.0005
"gereikt",1,0.0005
"operate",1,0.0005
"spreekgestoelte",1,0.0005
"omgeven",1,0.0005
"aangeslagen",1,0.0005
"gevestigd",1,0.0005
"achterop",1,0.0005
"thuiszitten",1,0.0005
"maatstaf",1,0.0005
"treurig",1,0.0005
"onaanvaardbare",1,0.0005
"delta",1,0.0005
"samenscholingsverboden",1,0.0005
112,1,0.0005
120,1,0.0005
131,1,0.0005
137,1,0.0005
148,1,0.0005
151,1,0.0005
"denkend",1,0.0005
"koopkrachtmedianen",1,0.0005
"films",1,0.0005
"uitwassen",1,0.0005
"istanbul",1,0.0005
"onderwijsland",1,0.0005
"bedongen",1,0.0005
175,1,0.0005
"haak",1,0.0005
180,1,0.0005
"tientallen",1,0.0005
185,1,0.0005
"aankunt",1,0.0005
"fietspaden",1,0.0005
"testen",1,0.0005
196,1,0.0005
"aantroffen",1,0.0005
"françois",1,0.0005
"woordvoerders",1,0.0005
"gezinsbedrijven",1,0.0005
"étienne",1,0.0005
"levensverwachting",1,0.0005
"lesgeven",1,0.0005
"verhouden",1,0.0005
"omgevallen",1,0.0005
"missies",1,0.0005
"kabinetsstandpunt",1,0.0005
"hakt",1,0.0005
"hans",1,0.0005
"halt",1,0.0005
"excuusbrief",1,0.0005
"zendt",1,0.0005
"magere",1,0.0005
"cadeauseizoen",1,0.0005
"€150",1,0.0005
"stelletje",1,0.0005
"vaderland",1,0.0005
"verstaat",1,0.0005
"mondjesmaat",1,0.0005
"verzaakt",1,0.0005
"spirit",1,0.0005
"aardbevingen",1,0.0005
"verzwakt",1,0.0005
"moslimbroederschap",1,0.0005
"nazi's",1,0.0005
"spoedige",1,0.0005
"pardon",1,0.0005
"zuiverste",1,0.0005
21.00%,1,0.0005
"gratie",1,0.0005
216,1,0.0005
"praatjesmaker",1,0.0005
"mensensmokkelaars",1,0.0005
23.00%,1,0.0005
"zaait",1,0.0005
"opgepompt",1,0.0005
"riedeltje",1,0.0005
"zwakkere",1,0.0005
"identiteitscrisis",1,0.0005
"verruwt",1,0.0005
273,1,0.0005
"loodgieters",1,0.0005
"stapt",1,0.0005
"pleisters",1,0.0005
290,1,0.0005
298,1,0.0005
"commonwealth",1,0.0005
"tolken",1,0.0005
"paradoxaal",1,0.0005
"proppen",1,0.0005
"oneerbiedig",1,0.0005
"uitbroeden",1,0.0005
"spelers",1,0.0005
"lafheid",1,0.0005
"staveren",1,0.0005
"goedkeuren",1,0.0005
"wilhelmina",1,0.0005
"graus",1,0.0005
"milieuonvriendelijk",1,0.0005
"avontuurtje",1,0.0005
"peetoom",1,0.0005
"kamerfractie",1,0.0005
"dimmen",1,0.0005
"weggekeken",1,0.0005
"aankaart",1,0.0005
"kasten",1,0.0005
"toezichthouder",1,0.0005
"opsturen",1,0.0005
"verstandigste",1,0.0005
"stamt",1,0.0005
"schuilt",1,0.0005
"mythe",1,0.0005
"importeren",1,0.0005
"kastje",1,0.0005
"paradijs",1,0.0005
32.00%,1,0.0005
322,1,0.0005
"beïnvloeden",1,0.0005
"zorgaankoop",1,0.0005
"dwang",1,0.0005
"cure",1,0.0005
350,1,0.0005
"voorinburgerings",1,0.0005
"aartsvijanden",1,0.0005
"afwijkt",1,0.0005
"vergelijken",1,0.0005
"ernst",1,0.0005
385,1,0.0005
"stempel",1,0.0005
"volmaakt",1,0.0005
"loos",1,0.0005
"verwerpelijk",1,0.0005
"gevangen",1,0.0005
"afwijst",1,0.0005
"love",1,0.0005
"eindigt",1,0.0005
"pensioenakkoord",1,0.0005
"uitlokken",1,0.0005
"marokkaniseren",1,0.0005
"centrum",1,0.0005
"daaropvolgende",1,0.0005
"ideële",1,0.0005
"levenswerk",1,0.0005
"verdrogen",1,0.0005
"hekelde",1,0.0005
"spring",1,0.0005
"leuker",1,0.0005
"factfree",1,0.0005
"schrobbering",1,0.0005
"sectoraal",1,0.0005
"bekritiseren",1,0.0005
"kwaliteiten",1,0.0005
"leegstand",1,0.0005
"springt",1,0.0005
40.00%,1,0.0005
"inkomensvoordeel",1,0.0005
"graven",1,0.0005
421,1,0.0005
"megagroot",1,0.0005
"moverende",1,0.0005
"vliegt",1,0.0005
"vergelijk",1,0.0005
"transport",1,0.0005
460,1,0.0005
"vermolmde",1,0.0005
"hangende",1,0.0005
"matigt",1,0.0005
"welgemeend",1,0.0005
"samenvatten",1,0.0005
"import",1,0.0005
"zacht",1,0.0005
"greep",1,0.0005
"inkijkje",1,0.0005
"mistige",1,0.0005
"losjes",1,0.0005
"islamvriend",1,0.0005
"centrumgemeenten",1,0.0005
"afrondingsverschillen",1,0.0005
"gesteente",1,0.0005
"hoofdlijnen",1,0.0005
"broeit",1,0.0005
"teruggaven",1,0.0005
"intreedt",1,0.0005
"weigeren",1,0.0005
510,1,0.0005
521,1,0.0005
"remmende",1,0.0005
"contrast",1,0.0005
53.00%,1,0.0005
"bezighielden",1,0.0005
"bedrog",1,0.0005
"uitkleden",1,0.0005
"levensbelang",1,0.0005
"hervormd",1,0.0005
57.00%,1,0.0005
570,1,0.0005
"héél",1,0.0005
"cultuurrelativisme",1,0.0005
"verrichting",1,0.0005
"keerde",1,0.0005
"leegstaat",1,0.0005
"onbegrijpelijke",1,0.0005
"aangewakkerd",1,0.0005
"betreurde",1,0.0005
"radicalisering",1,0.0005
"vermaledijde",1,0.0005
"nooduitgang",1,0.0005
"held",1,0.0005
"henk",1,0.0005
"hema",1,0.0005
"eruitziet",1,0.0005
"angsten",1,0.0005
"dieselaccijns",1,0.0005
"kindermarketing",1,0.0005
"verkiezingsbelofte",1,0.0005
"toestanden",1,0.0005
"verankeren",1,0.0005
"gedijt",1,0.0005
"omvalt",1,0.0005
"woonde",1,0.0005
"thuishoren",1,0.0005
"vijfmiljardpakket",1,0.0005
"vergroting",1,0.0005
"beïnvloed",1,0.0005
"nationalistische",1,0.0005
"getalenteerde",1,0.0005
"heus",1,0.0005
"vierde",1,0.0005
"basiszorgverzekering",1,0.0005
"implementatietermijn",1,0.0005
"hoogopgeleiden",1,0.0005
"inhaken",1,0.0005
"ongewenst",1,0.0005
"sympathieke",1,0.0005
"miljardenwinsten",1,0.0005
632,1,0.0005
"eindeloze",1,0.0005
"barbaarse",1,0.0005
"regelarme",1,0.0005
649,1,0.0005
"geleerde",1,0.0005
"mensenheugenis",1,0.0005
"rendabel",1,0.0005
650,1,0.0005
"dominant",1,0.0005
"bitterheid",1,0.0005
"kleinbedrijven",1,0.0005
68.00%,1,0.0005
"tussenin",1,0.0005
"teamverwaarlozing",1,0.0005
"krachttaal",1,0.0005
"afgedaan",1,0.0005
"nijmegen",1,0.0005
"spreidt",1,0.0005
"verrichtingen",1,0.0005
"formaat",1,0.0005
"2ºc",1,0.0005
"universeel",1,0.0005
"beslissende",1,0.0005
"egocentrisme",1,0.0005
"opgeleverd",1,0.0005
"optimistische",1,0.0005
"slaven",1,0.0005
"vormgeven",1,0.0005
"voorspelt",1,0.0005
"getraineerd",1,0.0005
"voorspeld",1,0.0005
"tennis",1,0.0005
"€544",1,0.0005
"herinnerd",1,0.0005
"heftig",1,0.0005
"uitingen",1,0.0005
"voegt",1,0.0005
"verleggen",1,0.0005
"zuiniger",1,0.0005
"slepende",1,0.0005
"marchanderen",1,0.0005
"laagopgeleide",1,0.0005
"misleidende",1,0.0005
"afzienbare",1,0.0005
"biologische",1,0.0005
"schuldencrisis",1,0.0005
"gepassioneerd",1,0.0005
"wankelen",1,0.0005
"suggereerde",1,0.0005
"kabinetsvoorstel",1,0.0005
"umar",1,0.0005
75.00%,1,0.0005
"voorwerpen",1,0.0005
"stunten",1,0.0005
"selçuk",1,0.0005
76.00%,1,0.0005
"evenredig",1,0.0005
"voorbereidingen",1,0.0005
"zweet",1,0.0005
"zweer",1,0.0005
"voortijdig",1,0.0005
"hoogstens",1,0.0005
"rechtshandhaving",1,0.0005
"sterf",1,0.0005
"verblijfsgunning",1,0.0005
"toegelaten",1,0.0005
"satirisch",1,0.0005
"meldingen",1,0.0005
"gerechtigd",1,0.0005
"bijhoren",1,0.0005
"feestelijke",1,0.0005
"vreemdelingenbeleid",1,0.0005
"fundamenten",1,0.0005
"vreemdelingentoezicht",1,0.0005
"eindeloos",1,0.0005
"statushouder",1,0.0005
"€464",1,0.0005
"berechten",1,0.0005
"steeg",1,0.0005
"onaardigs",1,0.0005
"verpleging",1,0.0005
"zorgakkoord",1,0.0005
"vervolgstappen",1,0.0005
"beweerden",1,0.0005
"churchill",1,0.0005
"keuzemoment",1,0.0005
"waardigheid",1,0.0005
"zette",1,0.0005
"verzacht",1,0.0005
"surrogaat",1,0.0005
"rekenliniaal",1,0.0005
"constructiever",1,0.0005
"initiatiefnemers",1,0.0005
"sluitend",1,0.0005
"begaafd",1,0.0005
"objecten",1,0.0005
"acquisitiefraude",1,0.0005
"gezeur",1,0.0005
"telefoons",1,0.0005
"snelheid",1,0.0005
"beheerkosten",1,0.0005
"openbaarmaking",1,0.0005
"autocraat",1,0.0005
"normstellende",1,0.0005
"opstond",1,0.0005
"spectaculaire",1,0.0005
"stinkende",1,0.0005
"vrijmaken",1,0.0005
"troepen",1,0.0005
"afkomstig",1,0.0005
"amendementje",1,0.0005
"grijp",1,0.0005
"sybrand",1,0.0005
"bestuurbaar",1,0.0005
"sprongen",1,0.0005
"benadrukte",1,0.0005
"front",1,0.0005
"toegankelijker",1,0.0005
"profileren",1,0.0005
"wereldhandel",1,0.0005
"luid",1,0.0005
"genezen",1,0.0005
"€284",1,0.0005
"€285",1,0.0005
"incorrect",1,0.0005
96.00%,1,0.0005
"híér",1,0.0005
"€250",1,0.0005
"wiskundige",1,0.0005
"beider",1,0.0005
"doorwerkende",1,0.0005
"vervroegen",1,0.0005
"keertje",1,0.0005
"high",1,0.0005
"achterhalen",1,0.0005
"cybersecurity",1,0.0005
"verscheen",1,0.0005
"persoonsgebonden",1,0.0005
"liefdesduo",1,0.0005
"doorrekende",1,0.0005
"cmev's",1,0.0005
"hijs",1,0.0005
"hing",1,0.0005
"bijdrages",1,0.0005
"mooipraterij",1,0.0005
"plaat",1,0.0005
"terugkeert",1,0.0005
"presenteerden",1,0.0005
"opsta",1,0.0005
"enschede",1,0.0005
"luiden",1,0.0005
"corrupt",1,0.0005
"luider",1,0.0005
"overwegen",1,0.0005
"verdrinkingen",1,0.0005
"deelde",1,0.0005
"actueels",1,0.0005
"verderop",1,0.0005
"hotspot",1,0.0005
"consequente",1,0.0005
"divers",1,0.0005
"particuliere",1,0.0005
"broeckhoven",1,0.0005
"zesde",1,0.0005
"hizb",1,0.0005
"nasleep",1,0.0005
"moordwapen",1,0.0005
"balances",1,0.0005
"daklozen",1,0.0005
"bijdraagt",1,0.0005
"spaart",1,0.0005
"hendrik",1,0.0005
"versnellingsbak",1,0.0005
"aantekenen",1,0.0005
"afweegt",1,0.0005
"dictators",1,0.0005
"voltallige",1,0.0005
"uitholling",1,0.0005
"herverzekering",1,0.0005
"university",1,0.0005
"verplegers",1,0.0005
"afhakken",1,0.0005
"diaspora",1,0.0005
"christus",1,0.0005
"kopstuk",1,0.0005
"graadmeters",1,0.0005
"doorgenomen",1,0.0005
"ringleiding",1,0.0005
"cordon",1,0.0005
"uitvergroten",1,0.0005
"vormden",1,0.0005
"vraagteken",1,0.0005
"gebruikmakend",1,0.0005
"schoolstrijd",1,0.0005
"illusiepolitiek",1,0.0005
"toulouse",1,0.0005
"ineenslaat",1,0.0005
"gedragseffect",1,0.0005
"doodzonde",1,0.0005
"arrogant",1,0.0005
"overwerkt",1,0.0005
"neestemmers",1,0.0005
"telefoonabonnement",1,0.0005
"zeestrijdkrachten",1,0.0005
"bijgehouden",1,0.0005
"vergeefs",1,0.0005
"schouten",1,0.0005
"inging",1,0.0005
"pluralistische",1,0.0005
"groningers",1,0.0005
"rechttoe",1,0.0005
"pensioendossier",1,0.0005
"nuttige",1,0.0005
"kindplaatsen",1,0.0005
"vrijhandelsverdrag",1,0.0005
"da's",1,0.0005
"rechtvaardiger",1,0.0005
"deelnemende",1,0.0005
"modelmatigs",1,0.0005
"lelijk",1,0.0005
"levenswijsheid",1,0.0005
"borsele",1,0.0005
"onoverkomelijk",1,0.0005
"integratieprobleem",1,0.0005
"bestormden",1,0.0005
"voetbalvandalisme",1,0.0005
"minutieuze",1,0.0005
"rapportjes",1,0.0005
"overtuigingen",1,0.0005
"meegeschreven",1,0.0005
"indulged",1,0.0005
"achtereen",1,0.0005
"toespraak",1,0.0005
"bijstandsniveau",1,0.0005
"stromingen",1,0.0005
"tussenstappen",1,0.0005
"melkkoe",1,0.0005
"eergisteren",1,0.0005
"onmenselijk",1,0.0005
"haatpaleizen",1,0.0005
"optrekken",1,0.0005
"rentelasten",1,0.0005
"gedoogden",1,0.0005
"stijf",1,0.0005
"oprichting",1,0.0005
"opvat",1,0.0005
"geciteerd",1,0.0005
"uren",1,0.0005
"jihadleger",1,0.0005
"verheffen",1,0.0005
"centjes",1,0.0005
"sanitaire",1,0.0005
"jegens",1,0.0005
"screening",1,0.0005
"casus",1,0.0005
"ogenblikken",1,0.0005
"femke",1,0.0005
"bestedingen",1,0.0005
"resettlementinstrument",1,0.0005
"gehandicaptenverdrag",1,0.0005
"ontkende",1,0.0005
"gedane",1,0.0005
"crowdfunding",1,0.0005
"aandoening",1,0.0005
"doorberekening",1,0.0005
"leverde",1,0.0005
"begrote",1,0.0005
"pleonasme",1,0.0005
"inhoudelijk/materieel",1,0.0005
"haperende",1,0.0005
"corporatie",1,0.0005
"treiteraars",1,0.0005
"vergadertafel",1,0.0005
"spreker",1,0.0005
"lading",1,0.0005
"vervolgmaatregelen",1,0.0005
"opsommen",1,0.0005
"doorkruisen",1,0.0005
"opvallende",1,0.0005
"zelfverklaarde",1,0.0005
"reserveert",1,0.0005
"strikter",1,0.0005
"geëmigreerd",1,0.0005
"byzantijnse",1,0.0005
"dezer",1,0.0005
"bregman",1,0.0005
"volmaken",1,0.0005
"ontploffen",1,0.0005
"geplaatst",1,0.0005
"board",1,0.0005
"musea",1,0.0005
"bazen",1,0.0005
"futiel",1,0.0005
"zelfinzicht",1,0.0005
"oplossingspercentage",1,0.0005
"schaft",1,0.0005
"beeldenstorm",1,0.0005
"meekijken",1,0.0005
"kúnnen",1,0.0005
"ontboezemingen",1,0.0005
"onopgemerkt",1,0.0005
"verenigt",1,0.0005
"puinhopen",1,0.0005
"carte",1,0.0005
"daal",1,0.0005
"bijstandsuitkering",1,0.0005
"wibbelwabbelredenering",1,0.0005
"woest",1,0.0005
"complete",1,0.0005
"luchtvaartorganisatie",1,0.0005
"columbus",1,0.0005
"treinpassagiers",1,0.0005
"goedpraat",1,0.0005
"complexe",1,0.0005
"papierwerk",1,0.0005
"uitslaan",1,0.0005
"verbrokkelt",1,0.0005
"klemmende",1,0.0005
"dage",1,0.0005
"splijtzwam",1,0.0005
"overgedragen",1,0.0005
"tuinbouwsector",1,0.0005
"zuidas",1,0.0005
"gedoogsteun",1,0.0005
"zakt",1,0.0005
"zake",1,0.0005
"dame",1,0.0005
"overbrugd",1,0.0005
"overbrugt",1,0.0005
"partijprogramma",1,0.0005
"verzette",1,0.0005
"woedt",1,0.0005
"daargelaten",1,0.0005
"autonomie",1,0.0005
"leugenaar",1,0.0005
"lijsttrekkersstrijd",1,0.0005
"heropvoeding",1,0.0005
"muren",1,0.0005
"minnetje",1,0.0005
"assad",1,0.0005
"misdroegen",1,0.0005
"afgehakt",1,0.0005
"€650",1,0.0005
"energieakkkoord",1,0.0005
"boekhoudkundige",1,0.0005
"beschamend",1,0.0005
"voorschot",1,0.0005
"uitpakken",1,0.0005
"pelotons",1,0.0005
"alleenrecht",1,0.0005
"days",1,0.0005
"verloskundige",1,0.0005
"illegaal",1,0.0005
"insulinepen",1,0.0005
"voorlegt",1,0.0005
"omgebogen",1,0.0005
"bedrijfseconomische",1,0.0005
"campagnepraatje",1,0.0005
"overblijven",1,0.0005
"uitgeput",1,0.0005
"ultiem",1,0.0005
"sterkst",1,0.0005
"verkopers",1,0.0005
"aangemeld",1,0.0005
"voorschrijft",1,0.0005
"verviervoudiging",1,0.0005
"ophield",1,0.0005
"taakopvatting",1,0.0005
"paneel",1,0.0005
"ethiopië",1,0.0005
"importeert",1,0.0005
"formuleert",1,0.0005
"bikkelhard",1,0.0005
"beklemtoonde",1,0.0005
"internationalist",1,0.0005
"geterroriseerd",1,0.0005
"declaraties",1,0.0005
"speelveld",1,0.0005
"wagenwijd",1,0.0005
"verrechtsing",1,0.0005
"hoed",1,0.0005
"ingehuurd",1,0.0005
"genderdiversiteit",1,0.0005
"verdedigbaar",1,0.0005
"danst",1,0.0005
"asielroute",1,0.0005
"weggevallen",1,0.0005
"weerbaar",1,0.0005
"dwalen",1,0.0005
"pensioenaanspraken",1,0.0005
"bevragen",1,0.0005
"holt",1,0.0005
"departement",1,0.0005
"flexibel",1,0.0005
"banden",1,0.0005
"belangrijks",1,0.0005
"verheffingsmachine",1,0.0005
"warrig",1,0.0005
"gemangeld",1,0.0005
"danig",1,0.0005
"beschermt",1,0.0005
"bovenaan",1,0.0005
"inslaan",1,0.0005
"wíllen",1,0.0005
"aanwending",1,0.0005
"illegalenopvang",1,0.0005
"heidingsfeld",1,0.0005
"concentreerde",1,0.0005
"bestolen",1,0.0005
"bijgekomen",1,0.0005
"premiegelden",1,0.0005
"veiligheidsonderwerp",1,0.0005
"gitzwarte",1,0.0005
"verstopt",1,0.0005
"beeldspraak",1,0.0005
"republikeinen",1,0.0005
"voorlicht",1,0.0005
"commitment",1,0.0005
"definities",1,0.0005
"slogan",1,0.0005
"referenda",1,0.0005
"anderzijds",1,0.0005
"derdegeneratieallochtonen",1,0.0005
"achterdochtig",1,0.0005
"uitsmijter",1,0.0005
"tussenweg",1,0.0005
"poehpoeh",1,0.0005
"koopkrachtreparaties",1,0.0005
"boekt",1,0.0005
"tegenstemde",1,0.0005
"kasschuiven",1,0.0005
"verjaardagsfeest",1,0.0005
"uitkiezen",1,0.0005
"rechtdoet",1,0.0005
"spaden",1,0.0005
"jihadistische",1,0.0005
"wegsturen",1,0.0005
"buffers",1,0.0005
"snapte",1,0.0005
"verwoede",1,0.0005
"gehint",1,0.0005
"opgespoord",1,0.0005
"roemers",1,0.0005
"concentratie",1,0.0005
"winkelt",1,0.0005
"voorkom",1,0.0005
"deviant",1,0.0005
"uitrekent",1,0.0005
"uitmonden",1,0.0005
"geldende",1,0.0005
"oneigenlijk",1,0.0005
"vervolgt",1,0.0005
"irene",1,0.0005
"emotioneel",1,0.0005
"investeringspolitiek",1,0.0005
"bereikbaar",1,0.0005
"reisde",1,0.0005
"leerrechten",1,0.0005
"bijzonders",1,0.0005
"kunstmatig",1,0.0005
"hielden",1,0.0005
"pensioenregels",1,0.0005
"niveaus",1,0.0005
"voegden",1,0.0005
"zwaarder",1,0.0005
"windmolens",1,0.0005
"bepleit",1,0.0005
"vreemden",1,0.0005
"verbazen",1,0.0005
"vergeleken",1,0.0005
"zeep",1,0.0005
"beuzelachtige",1,0.0005
"kernboodschap",1,0.0005
"leesbril",1,0.0005
"afrekenen",1,0.0005
"definitieve",1,0.0005
"bijstandsmoeder",1,0.0005
"stoot",1,0.0005
"zend",1,0.0005
"bootje",1,0.0005
"dynamisch",1,0.0005
"vorming",1,0.0005
"gefrustreerd",1,0.0005
"verdergaat",1,0.0005
"bouwend",1,0.0005
"cartoonist",1,0.0005
"milieusfeer",1,0.0005
"waslijst",1,0.0005
"winstuitkering",1,0.0005
"gretig",1,0.0005
"scheve",1,0.0005
"buitenaf",1,0.0005
"twisten",1,0.0005
"reclameaanbiedingen",1,0.0005
"doorkruist",1,0.0005
"oordeelt",1,0.0005
"tientjes",1,0.0005
"maakindustrieën",1,0.0005
"schept",1,0.0005
"eerstgenoemde",1,0.0005
"bedreven",1,0.0005
"wanhopen",1,0.0005
"steunbetuigingen",1,0.0005
"wederzijds",1,0.0005
"boeman",1,0.0005
"woman",1,0.0005
"kerkdienst",1,0.0005
"onbezorgde",1,0.0005
"klimaatuitspraak",1,0.0005
"beluister",1,0.0005
"doodzieke",1,0.0005
"eufemistisch",1,0.0005
"veroorzaakten",1,0.0005
"genaamd",1,0.0005
"loonontwikkeling",1,0.0005
"opgebouwde",1,0.0005
"professionaliteit",1,0.0005
"kleinescholentoeslag",1,0.0005
"neerlegt",1,0.0005
"herstelbeleid",1,0.0005
"schroom",1,0.0005
"ontvlucht",1,0.0005
"gegoten",1,0.0005
"eerstehulpposten",1,0.0005
"vormt",1,0.0005
"opgemerkt",1,0.0005
"geschapen",1,0.0005
"tandarts",1,0.0005
"compact",1,0.0005
"herdacht",1,0.0005
"defensiepunt",1,0.0005
"samenvoegen",1,0.0005
"consulteren",1,0.0005
"uithuwelijken",1,0.0005
"zusterpartij",1,0.0005
"zorguitgaven",1,0.0005
"partijgenoten",1,0.0005
"voorzichtigheid",1,0.0005
"stortte",1,0.0005
"bespotten",1,0.0005
"fondsen",1,0.0005
"liefhad",1,0.0005
"oriëntatie",1,0.0005
"ontreddering",1,0.0005
"directeuren",1,0.0005
"doorrekent",1,0.0005
"mail",1,0.0005
"volksvertegenwoordiging",1,0.0005
"brusselse",1,0.0005
"doodervaring",1,0.0005
"gelde",1,0.0005
"gelet",1,0.0005
"gewillig",1,0.0005
"boodschappenlijstje",1,0.0005
"rondpompen",1,0.0005
"programma's",1,0.0005
"ziekenfondsen",1,0.0005
"mali",1,0.0005
"storten",1,0.0005
"middelbare",1,0.0005
"lachend",1,0.0005
"verwisselt",1,0.0005
"uitgang",1,0.0005
"actieveling",1,0.0005
"telefoneert",1,0.0005
"pragmatisme",1,0.0005
"koopkrachtplusjes",1,0.0005
"speel",1,0.0005
"veelgeprezen",1,0.0005
"toekomstig",1,0.0005
"ongezond",1,0.0005
"aantasting",1,0.0005
"armslag",1,0.0005
"weggelachen",1,0.0005
"activiteitenbegeleiding",1,0.0005
"durfde",1,0.0005
"blaaskaakt",1,0.0005
"remedie",1,0.0005
"basisbeurs",1,0.0005
"hulporganisaties",1,0.0005
"langjarige",1,0.0005
"partnerschap",1,0.0005
"beslistermijnen",1,0.0005
"predicaat",1,0.0005
"geschillenafdoening",1,0.0005
"onderdanigheid",1,0.0005
"kleinst",1,0.0005
"combinatietest",1,0.0005
"meeviel",1,0.0005
"erbovenop",1,0.0005
"schelen",1,0.0005
"vernieuwende",1,0.0005
"ontketenen",1,0.0005
"scherper",1,0.0005
"scherpen",1,0.0005
"marten",1,0.0005
"uitgebracht",1,0.0005
"dimdammen",1,0.0005
"overgenomen",1,0.0005
"museum",1,0.0005
"schuldhulpverlening",1,0.0005
"veroordeling",1,0.0005
"dramatisch",1,0.0005
"woensdag",1,0.0005
"negativisme",1,0.0005
"bestemd",1,0.0005
"bevoegd",1,0.0005
"intensief",1,0.0005
"scherpte",1,0.0005
"kleinen",1,0.0005
"frappeert",1,0.0005
"ommekeer",1,0.0005
"iebel",1,0.0005
"trefwoord",1,0.0005
"sgp's",1,0.0005
"doorhadden",1,0.0005
"koloniale",1,0.0005
"doorpakken",1,0.0005
"extern",1,0.0005
"gettovorming",1,0.0005
"vermoeid",1,0.0005
"convergerend",1,0.0005
"bedenktijd",1,0.0005
"verhuurders",1,0.0005
"gespeeld",1,0.0005
"uitvoeringsproblemen",1,0.0005
"fluctuaties",1,0.0005
"lodders",1,0.0005
"matigen",1,0.0005
"tawheed",1,0.0005
"duimen",1,0.0005
"datum",1,0.0005
"zijlstra/roemer",1,0.0005
"straatcultuur",1,0.0005
"dito",1,0.0005
"moeilijkheden",1,0.0005
"aarzel",1,0.0005
"opruimen",1,0.0005
"stapproces",1,0.0005
"thuiszorgorganisatie",1,0.0005
"bondig",1,0.0005
"diervriendelijke",1,0.0005
"maandelijks",1,0.0005
"welwillend",1,0.0005
"gevulde",1,0.0005
"buurthuis",1,0.0005
"voltooiing",1,0.0005
"beginnetje",1,0.0005
"scala",1,0.0005
"periodes",1,0.0005
"standbeeld",1,0.0005
"randvoorwaarde",1,0.0005
"verraden",1,0.0005
"knelpunten",1,0.0005
"verzieken",1,0.0005
"onderputting",1,0.0005
"leerden",1,0.0005
"beteugelen",1,0.0005
"slaagde",1,0.0005
"jammerlijk",1,0.0005
"klaarstaan",1,0.0005
"verankerd",1,0.0005
"eenzelfde",1,0.0005
"kamikazebeleid",1,0.0005
"opraken",1,0.0005
"samenbindt",1,0.0005
"helen",1,0.0005
"bespreek",1,0.0005
"incidenten",1,0.0005
"onderschrijven",1,0.0005
"goedkoopste",1,0.0005
"checks",1,0.0005
"checkt",1,0.0005
"ontheffing",1,0.0005
"deugde",1,0.0005
"smeken",1,0.0005
1511,1,0.0005
"religies",1,0.0005
"vrachtwagenchauffeur",1,0.0005
"aviation",1,0.0005
"geëxporteerd",1,0.0005
"d66'er",1,0.0005
"euforisch",1,0.0005
